ID;DokID;Blatt;Datum;Lfd. Nr.;Adressat ;Referenz BayMBl.;Norm;Verstoß;Adressat des Bußgeldbescheids;Regelsatz in €
4437144103;44371441;441;44371;3;Teilnehmer;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 7 Abs. 1 bis 3, § 9, § 28 Nr. 3 BayIfSMV;Teilnahme an einer Veranstaltung oder Versammlung entgegen § 7 oder § 9 Abs. 1 Satz 1 oder § 7 Abs. 3 BayIfSMV.;Teilnehmer einer Veranstaltung oder Versammlung;500
4437144104;44371441;441;44371;4;Person ab 14;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 7 Abs. 4, § 28 Nr. 4 BayIfSMV;Feiern auf öffentlichen Plätzen oder Anlagen entgegen § 7 Abs. 4.;Personen ab 14 Jahren (§ 12 OWiG);500
4437144105;44371441;441;44371;5;Teilnehmer;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 9, § 28 Nr. 5 BayIfSMV;Verstöße gegen die Maskenpflicht durch Teilnehmer einer Versammlung, § 9 Abs. 1 Satz 3 oder Abs. 2 Nr. 3 BayIfSMV.;Teilnehmer einer Versammlung;250
4437144106;44371441;441;44371;6;Person ab 14;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 3 Abs. 4, § 8, § 10, § 11, § 12, § 13, § 14, § 15, § 16, § 28 Nr. 6 BayIfSMV;"Verstoß gegen die Maskenpflicht oder FFP2-Maskenpflicht (§ 3 Abs. 1 und 2 BayIfSMV): - Personen, die ihrer Maskenpflicht nicht nachkommen auf zentralen Begegnungsflächen in Innenstädten oder sonstigen öffentlichen Orten unter freiem Himmel, an denen sich Menschen entweder auf engem Raum oder nicht nur vorübergehend aufhalten und die von der zuständigen Kreisverwaltungsbehörde festgelegt wurden (§ 3 Abs. 4 Nr. 1 BayIfSMV), - Personen, die ihrer Maskenpflicht nicht nachkommen auf Begegnungs- und Verkehrsflächen einschließlich der Fahrstühle von öffentlichen Gebäuden sowie von sonstigen öffentlich zugänglichen Gebäuden, für die in BayIfSMV keine besonderen Regelungen vorgesehen sind (§ 3 Abs. 4 Nr. 2 BayIfSMV), - Personen, die ihrer Maskenpflicht nicht nachkommen auf Begegnungs- und Verkehrsflächen der Arbeitsstätte oder am Arbeitsplatz, soweit der Mindestabstand von 1,5 m nicht zuverlässig eingehalten werden kann (§ 3 Abs. 4 Nr. 3 BayIfSMV), - Besucher von öffentlich zugänglichen Gottesdiensten in Kirchen, Synagogen und Moscheen sowie die Zusammenkünfte anderer Glaubensgemeinschaften, die ihrer FFP2-Maskenpflicht nicht nachkommen (§ 8 Nr. 3 BayIfSMV), - Fahrgäste sowie Kontroll- und Servicepersonal (soweit es in Kontakt mit Fahrgästen kommt), die ihrer FFP2-Maskenpflicht (Gäste) bzw. Pflicht zum Tragen einer medizinischen Maske (Kontroll- und Servicepersonal) im öffentlichen Personennah- oder -fernverkehr einschließlich der entgeltlichen oder geschäftsmäßigen Beförderung von Personen mit Kraftfahrzeugen samt Taxen und Schülerbeförderung sowie den hierzu gehörenden Einrichtungen nicht nachkommen (§ 10 BayIfSMV), - Besucher, die ihrer Maskenpflicht in den in § 11 Abs. 1 BayIfSMV genannten Einrichtungen nicht nachkommen; in den Einrichtungen nach § 11 Abs. 1 Satz 1 Nr. 2, 3 und 5 BayIfSMV gilt die Pflicht zum Tragen einer FFP2-Maske für nicht geimpfte oder nicht genesene Besucher, im Übrigen besteht die Pflicht zum Tragen einer medizinischen Maske, - Personen, die ihrer FFP2-Maskenpflicht in Sportstätten nicht nachkommen (§ 12 Abs. 3 Satz 2 BayIfSMV), - Fahrgäste bzw. Besucher, die ihrer FFP2-Maskenpflicht in geschlossenen Räumen, geschlossenen Fahrzeugbereichen und Kabinen im Rahmen der in § 13 Abs. 1 und 3 BayIfSMV genannten Freizeiteinrichtungen nicht nachkommen (§ 13 Abs. 1 Nr. 2, Abs. 3 BayIfSMV), - Kunden bzw. Patienten oder Begleitpersonen, die ihrer FFP2-Maskenpflicht in den in § 14 BayIfSMV genannten Geschäften, Einkaufszentren, Dienstleistungs- und Handwerksbetrieben, Praxen, Märkten nicht nachkommen, - Kunden/Gäste von Gastronomiebetrieben, die ihrer FFP2-Maskenpflicht nicht nachkommen (§ 15 Abs. 1 Nr. 4 BayIfSMV) und - Gäste, die ihrer Maskenpflicht in Beherbergungsbetrieben nicht nachkommen (§ 16 Nr. 5 BayIfSMV).";Personen ab 14 Jahren (§ 12 OWiG);250
4437144107;44371441;441;44371;7;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 11, § 28 Nr. 7 BayIfSMV;Betreiber von den in § 11 Abs. 1 BayIfSMV genannten Einrichtungen, die kein Schutz- und Hygienekonzept vorlegen können (§ 11 Abs. 1 Satz 2 BayIfSMV).;"Verantwortlicher der Einrichtung (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144108;44371441;441;44371;8;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 12, § 28 Nr. 8 BayIfSMV;- Zulassung von Zuschauern entgegen § 12 Abs. 2 BayIfSMV. - Betrieb von Sporthallen, Sportplätzen, Fitnessstudios, Tanzschulen oder anderen Sportstätten entgegen § 12 Abs. 3 BayIfSMV. - Durchführung von praktischer Sportausbildung entgegen § 12 Abs. 1 BayIfSMV.;"Person, welche die Entscheidung über den Betrieb, die Zulassung von Zuschauern oder die Durchführung von praktischer Sportausbildung trifft (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144109;44371441;441;44371;9;Person ab 14;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 12, § 28 Nr. 8 BayIfSMV;- Personen, die Sport betreiben entgegen § 12 Abs. 1 BayIfSMV. - Personen, die entgegen § 12 Abs. 3 BayIfSMV Sporthallen, Sportplätze, Fitnessstudios, Tanzschulen oder andere Sportstätten nutzen.;Personen ab 14 Jahren (§ 12 OWiG);250
4437144110;44371441;441;44371;10;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 13, § 28 Nr. 9 BayIfSMV;- Betrieb einer Einrichtung entgegen der Vorgaben von § 13 Abs. 1, 3 oder 4 BayIfSMV. - Durchführung von touristischen Führungen entgegen der Vorgaben von § 13 Abs. 1 BayIfSMV.;"Verantwortlicher des Betriebs (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144111;44371441;441;44371;11;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 1, § 28 Nr. 10 BayIfSMV;Öffnung von Betrieben des Groß- und Einzelhandels sowie Dienstleistungs- und Handwerksbetriebe mit Kundenverkehr entgegen § 14 Abs. 1 Satz 1 BayIfSMV: Betreiber, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig im Ladengeschäft anwesenden Kunden nicht höher ist als ein Kunde je 10 m2 Verkaufsfläche für die ersten 800 m2 der Verkaufsfläche sowie zusätzlich ein Kunde je 20 m2 für den 800 m2 übersteigenden Teil der Verkaufsfläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Betriebs (i. d. R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4437144112;44371441;441;44371;12;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 1 Satz 2, § 28 Nr. 10 BayIfSMV;Betreiber von Einkaufszentren, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig im Einkaufszentrum anwesenden Kunden nicht höher ist als ein Kunde je 10 m2 der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums für die ersten 800 m2 der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums sowie zusätzlich ein Kunde je 20 m2 für den 800 m2 übersteigenden Teil der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Verantwortlicher des Einkaufszentrums (i. d. R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);5000
4437144113;44371441;441;44371;13;Veranstalter;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 2, § 28 Nr. 10 BayIfSMV;Betreiber von körpernahen Dienstleistungsbetrieben, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig im Einkaufszentrum anwesenden Kunden nicht höher ist als ein Kunde je 10 m2 der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums für die ersten 800 m2 der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums sowie zusätzlich ein Kunde je 20 m2 für den 800 m2 übersteigenden Teil der für Kunden zugänglichen Gesamtfläche des Einkaufszentrums, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;Veranstalter oder Leiter einer Veranstaltung oder Versammlung;5000
4437144113;44371441;441;44371;13;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 2, § 28 Nr. 10 BayIfSMV;Betreiber von Dienstleistungsbetrieben i. S. d. § 14 Abs. 2 Satz 3, die nicht die Kontaktdaten der Kunden erheben.;Verantwortlicher des Betriebs (i. d. R. der Betriebsinhaber, bei jur. Personen: Geschäftsführung, o. Ä.);1000
4437144114;44371441;441;44371;14;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 3, § 28 Nr. 10 BayIfSMV;Betreiber von Praxen, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass die Zahl der gleichzeitig in der Praxis anwesenden Kunden/Patienten nicht höher ist als ein Kunde/Patient je 10 m2 der für Kunden/Patienten zugänglichen Praxisfläche für die ersten 800 m2 der für Kunden/Patienten zugänglichen Praxisfläche sowie zusätzlich ein Kunde/Patient je 20 m2 für den 800 m2 übersteigenden Teil der für Kunden/Patienten zugänglichen Fläche, (3) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (4) kein Schutz- und Hygienekonzept vorlegen können.;"Verantwortlicher der Praxis (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144115;44371441;441;44371;15;Veranstalter;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 14 Abs. 4, § 28 Nr. 10 BayIfSMV;Veranstaltung eines Marktes entgegen den Voraussetzungen des § 14 Abs. 4 Satz 1 BayIfSMV oder Veranstalter eines Marktes, die (1) nicht sicherstellen, dass grundsätzlich der vorgeschriebene Mindestabstand eingehalten werden kann, (2) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (3) kein Schutz- und Hygienekonzept vorlegen können.;"Veranstalter des Marktes (i. d. R. der Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144116;44371441;441;44371;16;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 15, § 28 Nr. 11 BayIfSMV;Betreiber von Gastronomiebetrieben, die entgegen § 15 BayIfSMV einen Gastronomiebetrieb öffnen oder die einen Gastronomiebetrieb betreiben und (1) gastronomische Angebote außerhalb der Zeit von 5 Uhr bis 24 Uhr zur Verfügung stellen, (2) nicht sicherstellen, dass der vorgeschriebene Mindestabstand gewährleistet ist, (3) nicht sicherstellen, dass in Landkreisen und kreisfreien Städten, in denen die 7-Tage-Inzidenz zwischen 50 und 100 liegt, Gäste aus mehreren Hausständen an einem Tisch einen Testnachweis nach Maßgabe von § 4 BayIfSMV vorweisen können, (4) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder (5) kein Schutz- und Hygienekonzept vorlegen können.;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144116;44371441;441;44371;16;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 15, § 28 Nr. 11 BayIfSMV;Gastronomiebetreiber, die nicht die Kontaktdaten der Gäste i. S. d. § 15 Abs. 1 Nr. 6 BayIfSMV erheben.;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";1000
4437144117;44371441;441;44371;17;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 16, § 28 Nr. 12 BayIfSMV;Betreiber von Beherbergungsbetrieben, die entgegen § 16 BayIfSMV (1) nicht sicherstellen, dass jeder Übernachtungsgast bei seiner Ankunft einen Testnachweis nach Maßgabe von § 4 vorlegt, (2) nicht sicherstellen, dass in Landkreisen und kreisfreien Städten mit einer 7-Tage-Inzidenz zwischen 50 und 100 Gäste zusätzlich für jede weiteren 48 Stunden über einen Testnachweis nach Maßgabe von § 4 BayIfSMV verfügen, (3) Gäste entgegen der nach § 6 bestehenden Kontaktbeschränkungen in einem Zimmer oder einer Wohneinheit unterbringen, (4) nicht sicherstellen, dass der vorgeschriebene Mindestabstand eingehalten wird, (5) nicht sicherstellen, dass das Personal seiner Maskenpflicht nachkommt oder. (6) kein Schutz- und Hygienekonzept vorlegen können.;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144117;44371441;441;44371;17;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 16, § 28 Nr. 12 BayIfSMV;Betreiber von Beherbergungsbetrieben, die nicht die Kontaktdaten der Gäste i. S. d. § 16 Nr. 7 BayIfSMV erheben.;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";1000
4437144118;44371441;441;44371;18;Veranstalter;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 17, § 28 Nr. 13 BayIfSMV;- Durchführung von Tagungen, Kongressen oder vergleichbaren Veranstaltungen entgegen § 17 Abs. 1 i. V. m. § 25 Abs. 1 BayIfSMV (vgl. hierzu lfd. Nr. 24). - Durchführung von Messen oder vergleichbaren Veranstaltungen entgegen § 17 Abs. 2 BayIfSMV.;Veranstalter oder Leiter einer Tagung, eines Kongresses, einer Messe oder einer vergleichbaren Veranstaltung;5000
4437144119;44371441;441;44371;19;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 18, § 28 Nr. 14 BayIfSMV;Betreiber betrieblicher Unterkünfte, die entgegen § 18 BayIfSMV (1) angeordnete Schutz- und Hygienemaßnahmen nicht einhalten, (2) ihre Nichteinhaltung durch die Beschäftigten dulden oder (3) den Pflichten zur Überprüfung oder Dokumentation nicht nachkommen.;"Person, welche die Entscheidung über die Öffnung des Betriebes trifft (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";25000
4437144120;44371441;441;44371;20;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 19, § 28 Nr. 15 BayIfSMV;Verantwortliche, die bei Prüfungen i. S. d. § 19 BayIfSMV (1) nicht sicherstellen, dass grundsätzlich der Mindestabstand zwischen den Teilnehmern eingehalten wird oder (2) nicht zum Prüfungsbetrieb gehörende Zuschauer zulassen.;"Verantwortlicher der Prüfung (i. d. R. Leiter/ Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144121;44371441;441;44371;21;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 20, § 28 Nr. 16 BayIfSMV;Betreiben einer privaten Schule entgegen § 20 Abs. 1 BayIfSMV oder nicht sicherstellen, dass der Maskenpflicht nach § 20 Abs. 1 Satz 1 Nr. 3 BayIfSMV an der privaten Schule nachgekommen wird.;Verantwortlicher der Schule (i. d. R. Schulleiter);5000
4437144122;44371441;441;44371;22;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 21, § 28 Nr. 17 BayIfSMV;Öffnung oder Betrieb einer Kindertageseinrichtung, Kindertagespflegestelle, heilpädagogischen Tagesstätte, Ferientagesbetreuung oder organisierten Spielgruppe entgegen § 21 BayIfSMV.;"Verantwortlicher der Einrichtung (i. d. R. Leiter/ Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144123;44371441;441;44371;23;Verantwortlicher;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 22, § 28 Nr. 18 BayIfSMV;Betrieb von Bildungsangeboten, Erteilung von Instrumental- oder Gesangsunterricht oder Durchführung von Fahrschulunter­richt entgegen § 22 BayIfSMV.;Verantwortlicher der Einrichtung, Person, welche die Entscheidung über die Durchführung des Fahrschulunterrichts/der Prüfung trifft;5000
4437144124;44371441;441;44371;24;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 25, § 28 Nr. 19 BayIfSMV;"- Durchführung kultureller Veranstaltungen entgegen § 25 Abs. 1 BayIfSMV: (1) Überschreiten der zulässigen Höchstteilnehmerzahl in Gebäuden; diese bestimmt sich einschließlich geimpfter und genesener Personen nach der Anzahl der vorhandenen Plätze, bei denen ein Mindestabstand von 1,5 m zu anderen Plätzen gewahrt wird. (2) Überschreiten der zulässigen Höchstteilnehmerzahl unter freiem Himmel; hierbei sind höchstens 500 Besucher einschließlich geimpfter und genesener Personen mit festen Sitzplätzen zulässig. (3) Nicht sicherstellen, dass grundsätzlich der Mindestabstand eingehalten wird. (4) Nicht sicherstellen, dass Besucher in Landkreisen und kreisfreien Städten mit einer 7-Tage-Inzidenz zwischen 50 und 100 einen Testnachweis nach Maßgabe von § 4 vorlegen. (5) Veranstalter, die kein Schutz- und Hygienekonzept vorlegen können. - Betrieb von Museen, Ausstellungen, Gedenkstätten, Objekten der Bayerischen Verwaltung der staatlichen Schlösser, Gärten und Seen oder vergleichbaren Kulturstätten sowie zoologischen und botanischen Gärten entgegen § 25 Abs. 2 BayIfSMV (1) Überschreiten der zulässigen Höchstteilnehmerzahl in Gebäuden; diese bestimmt sich einschließlich geimpfter und genesener Personen nach der Anzahl der vorhandenen Plätze, bei denen ein Mindestabstand von 1,5 m zu anderen Plätzen gewahrt wird. (2) Nicht sicherstellen, dass grundsätzlich der Mindestabstand eingehalten wird. (3) Betreiber/Veranstalter, die kein Schutz- und Hygienekonzept vorlegen können.";"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber, Wirt; bei jur. Personen: Geschäftsführung, o. Ä.)";5000
4437144124;44371441;441;44371;24;Entscheidende Person;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 25, § 28 Nr. 19 BayIfSMV;Betreiber/Veranstalter, die nicht die Kontaktdaten der Besucher i. S. d. § 25 Abs. 1 Satz 1 Nr. 6 ggf. i. V. m. § 25 Abs. 2 BayIfSMV erheben.;"Person, welche die Entscheidung über die Öffnung des Betriebs trifft (i. d. R. Betriebsinhaber; bei jur. Personen: Geschäftsführung, o. Ä.)";1000
4437144125;44371441;441;44371;25;Person ab 14;Veröffentlichung BayMBl. 2021 Nr. 441 vom 24.06.2021;§ 26, § 28 Nr. 20 BayIfSMV;Personen, die entgegen § 26 BayIfSMV Alkohol konsumieren. Die betroffenen Örtlichkeiten müssen von der jeweils zuständigen Kreisverwaltungsbehörde festgelegt worden sein.;Personen ab 14 Jahren (§ 12 OWiG);250
4441855601;44418556;556;44418;1;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Anmeldung nach einem Voraufenthalt in einem Hochrisiko- oder Virusvariantengebiet (Mitteilung muss vollständig, richtig, rechtzeitig und in der vorgeschriebenen Weise erfolgen), § 3 Abs. 1, § 13 Nr. 1 CoronaEinreiseV;Ein- bzw. Rückreisender;1000
4441855602;44418556;556;44418;2;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur unverzüglichen Absonderung, d.h. Pflicht, sich auf direktem Weg in die eigene Wohnung oder eine andere geeignete Unterkunft zu begeben, § 4 Abs. 1 Satz 1 oder Satz 2, § 13 Nr. 2 oder Nr. 3 CoronaEinreiseV;Ein- bzw. Rückreisender;2000
4441855603;44418556;556;44418;3;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Besuchsverbot, § 4 Abs. 1 Satz 3, § 13 Nr. 4 CoronaEinreiseV;Ein- bzw. Rückreisender;600
4441855604;44418556;556;44418;4;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht nach einem Voraufenthalt in einem Virusvariantengebiet auf Anforderung des Beförderers, der zuständigen Behörde oder der mit der polizeilichen Kontrolle des grenzüberschreitenden Verkehrs beauftragten Behörde, die Bestätigung der erfolgreich durchgeführten digitalen Einreiseanmeldung bzw. die vollständig ausgefüllte Ersatzmitteilung und einen Testnachweis vollständig, richtig und rechtzeitig vorzulegen, § 7 Abs. 1 Satz 1 Nr. 1, Nr. 2 Buchst. a, Abs. 2 Satz 1 Nr. 1, Nr. 2 Buchst. a, § 13 Nr. 5 CoronaEinreiseV;Ein- bzw. Rückreisender;1000
4441855605;44418556;556;44418;5;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht nach einem Voraufenthalt in einem Hochrisikogebiet auf Anforderung des Beförderers, der zuständigen Behörde oder der mit der polizeilichen Kontrolle des grenzüberschreitenden Verkehrs beauftragten Behörde, die Bestätigung der erfolgreich durchgeführten digitalen Einreiseanmeldung bzw. die vollständig ausgefüllte Ersatzmitteilung und einen Testnachweis, Genesenennachweis oder Impfnachweis vollständig, richtig und rechtzeitig vorzulegen, § 7 Abs. 1 Satz 1 Nr. 1, Nr. 2 Buchst. b, Abs. 2 Satz 1 Nr. 1, Nr. 2 Buchst. b, § 13 Nr. 5 CoronaEinreiseV;Ein- bzw. Rückreisender;500
4441855606;44418556;556;44418;6;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht bei der Einreise auf dem Luftweg auf Anforderung des Beförderers einen Testnachweis, Genesenennachweis oder Impfnachweis vollständig, richtig und rechtzeitig vorzulegen (Verstöße lfd. Nr. 4 oder Nr. 5 sind vorrangig), § 7 Abs. 1 Satz 1 Nr. 2 Buchst. b, § 13 Nr. 5 CoronaEinreiseV;Ein- bzw. Rückreisender;250
4441855607;44418556;556;44418;7;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht bei Einreisen aus allen übrigen Gebieten auf Anforderung der zuständigen Behörde oder der mit der polizeilichen Kontrolle des grenzüberschreitenden Verkehrs beauftragten Behörde, einen Testnachweis, Genesenennachweis oder Impfnachweis vollständig, richtig und rechtzeitig vorzulegen, § 7 Abs. 2 Satz 1 Nr. 2 Buchst. b, § 13 Nr. 5 CoronaEinreiseV;Ein- bzw. Rückreisender;250
4441855608;44418556;556;44418;8;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Aushändigung einer vollständig ausgefüllten Ersatzmitteilung im Falle des § 3 Abs. 2 CoronaEinreiseV zum Zwecke der Kontrolle und Überlassung an die zuständige Behörde auf Anforderung des Beförderers, sofern die Einreise unter Inanspruchnahme eines Beförderers aus einem Schengen-Staat erfolgt oder ansonsten auf Anforderung der mit der polizeilichen Kontrolle des grenzüberschreitenden Verkehrs beauftragten Behörde (Aushändigung der Ersatzmitteilung muss vollständig, richtig und rechtzeitig erfolgen), § 7 Abs. 3 Satz 1, § 13 Nr. 6 CoronaEinreiseV;Ein- bzw. Rückreisender;1000
4441855609;44418556;556;44418;9;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht, sofern eine Anforderung nach § 7 Abs. 3 Satz 1 CoronaEinreiseV nicht erfolgt ist, eine digitale Einreiseanmeldung richtig, vollständig und rechtzeitig (innerhalb von 24 Stunden) nachzuholen oder eine vollständig ausgefüllte Ersatzmitteilung richtig und rechtzeitig an die zuständige Behörde zu übermitteln, § 7 Abs. 3 Satz 2, § 13 Nr. 7 CoronaEinreiseV;Ein- bzw. Rückreisender;1000
4441855610;44418556;556;44418;10;Beförderer;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht eine in § 8 CoronaEinreiseV genannte Information barrierefrei zur Verfügung zu stellen, § 13 Nr. 8 CoronaEinreiseV;Beförderer (Person, welche nicht sicherstellt, dass die erforderlichen Informationen nicht zur Verfügung stehen);2000
4441855611;44418556;556;44418;11;Beförderer;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Kontrolle einer Bestätigung, einer Ersatzmitteilung oder eines Nachweises (Kontrolle muss richtig, vollständig und rechtzeitig erfolgen), § 9 Abs. 1 Satz 1 ggf. i.V.m. Abs. 2 Satz 1 erster Halbsatz, § 13 Nr. 9 CoronaEinreiseV;Beförderer (Person, welche die erforderliche Kontrolle nicht durchführt);Hochrisikogebiet: 7.500,00 €  Virusvariantengebiet: 10.000,00 €  Luftweg aus übrigen Gebieten: 5.000,00 €
4441855612;44418556;556;44418;12;Beförderer;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Unterlassung einer Beförderung, § 9 Abs. 1 Satz 5 erster Halbsatz, Abs. 2 Satz 1 zweiter Halbsatz oder § 10 Absatz 1, § 13 Nr. 10, Nr. 11 CoronaEinreiseV;Beförderer (Person, welche die Beförderung durchführt);Hochrisikogebiet: 7.500,00 €  Virusvariantengebiet: 10.000,00 €  Luftweg aus übrigen Gebieten: 5.000,00 €
4441855613;44418556;556;44418;13;Beförderer;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Datenübermittlung (diese müssen richtig, vollständig und rechtzeitig übermittelt werden), § 11 Abs. 1, § 13 Nr. 12 CoronaEinreiseV;Beförderer (Person, welche der Übermittlungspflicht nicht nachkommt);2000
4441855614;44418556;556;44418;14;Reisender;Veröffentlichung BayMBl. 2021 Nr. 556 vom 10.08.2021;;Pflicht zur Duldung einer ärztlichen Untersuchung (Unterziehung einer Testung auf das Vorliegen einer Infektion mit dem Coronavirus SARS-CoV-2) nach § 36 Abs. 10 Satz 2 IfSG, Nr. 1, Nr. 3 AV Testnachweis, § 7 Abs. 2 Satz 1 CoronaEinreiseV, § 73 Abs. 1a Nr. 19 IfSG;Ein- bzw. Rückreisender;500
4444261701;44442617;617;44442;1;Person ab 14;Veröffentlichung BayMBl. 2021 Nr. 617 vom 03.09.2021;§ 2, § 19 Nr. 1 BayIfSMV;Personen, die entgegen § 2 BayIfSMV ihrer Maskenpflicht nicht nachkommen.;Personen ab 14 Jahren (§ 12 OWiG);250
